user_id,item_id,behavior_type,user_geohash,item_category,time
100295908,257927806,1,,5399,2022-12-12 16
100295908,302880304,1,,5399,2022-12-12 16
100295908,322501561,1,,3321,2022-12-12 15
100295908,134830642,1,,5271,2022-12-12 15
100295908,16142400,1,,5399,2022-12-12 16
100295908,28083690,1,,5399,2022-12-12 16
100295908,266872661,1,,2825,2022-12-12 16
100295908,176068829,1,,5579,2022-12-12 00
100295908,388783934,3,,3321,2022-12-12 15
100295908,79045521,1,,5399,2022-12-12 16
100295908,361790587,1,,5399,2022-12-12 16
100295908,344598706,1,,3321,2022-12-12 15
100295908,231090275,1,,4044,2022-12-12 00
100295908,397114692,1,,2825,2022-12-12 16
100295908,228410697,1,,5399,2022-12-12 16
100295908,385068165,1,,2825,2022-12-12 16
100295908,307520452,1,,1137,2022-12-12 15
100295908,313519982,1,,1137,2022-12-12 15
100295908,66572455,1,,2825,2022-12-12 16
100295908,353459984,1,,5399,2022-12-12 16
100295908,350428119,1,,2825,2022-12-12 16
100295908,194084877,1,,3321,2022-12-12 15
100295908,272568005,1,,3321,2022-12-12 15
100295908,322594720,1,,5399,2022-12-12 16
100295908,8094260,1,,2825,2022-12-12 16
100295908,365299079,1,,2825,2022-12-12 16
100295908,33523248,1,,3321,2022-12-12 15
100295908,163623562,1,,3321,2022-12-12 15
100295908,377607849,1,,3321,2022-12-12 15
100295908,387205833,1,,3321,2022-12-12 15
100295908,288796001,1,,5399,2022-12-12 16
100295908,378908931,1,,3321,2022-12-12 15
100295908,365984223,1,,5399,2022-12-12 16
100295908,225169383,1,,3321,2022-12-12 15
100295908,192958183,1,,5399,2022-12-12 16
100295908,52870933,1,,3321,2022-12-12 15
100295908,118333200,1,,5399,2022-12-12 16
100295908,354735693,1,,3321,2022-12-12 15
100295908,64400302,1,,2825,2022-12-12 16
100295908,173111422,1,,6054,2022-12-12 16
100295908,13274144,1,,2825,2022-12-12 16
100295908,46138458,1,,5399,2022-12-12 16
100295908,312764100,1,,5399,2022-12-12 16
100295908,314139428,1,,1137,2022-12-12 15
100295908,137826870,1,,2825,2022-12-12 16
100295908,239988231,1,,2825,2022-12-12 16
100295908,140885061,1,,2825,2022-12-12 16
100295908,124328362,1,,3321,2022-12-12 15
100295908,175712094,1,,4044,2022-12-12 00
100295908,357537604,1,,4044,2022-12-12 00
100295908,8094260,3,,2825,2022-12-12 16
100295908,85964665,1,,5399,2022-12-12 16
100300684,153833100,2,,2656,2022-12-12 19
100300684,287107229,3,,5399,2022-12-12 12
100300684,165385768,2,9rfpntl,6513,2022-12-12 18
100300684,287107229,2,,5399,2022-12-12 12
100300684,272761763,3,,3528,2022-12-12 00
100300684,78441895,4,,12863,2022-12-12 00
100300684,272761763,4,,3528,2022-12-12 00
100300684,23511569,2,,5399,2022-12-12 12
100300684,272761763,1,,3528,2022-12-12 00
100300684,22245355,1,,6327,2022-12-12 15
100300684,215609435,1,,3156,2022-12-12 15
100300684,330748124,1,9rfpkm0,5399,2022-12-12 18
100300684,339662628,4,,10392,2022-12-12 00
100300684,232325166,2,,1863,2022-12-12 15
100300684,127576709,1,9rfpkmt,12863,2022-12-12 07
100300684,22359680,1,,12855,2022-12-12 00
100300684,316393884,4,,5894,2022-12-12 00
100300684,85716625,1,,5027,2022-12-12 12
100300684,16748908,1,,7344,2022-12-12 19
100300684,48616203,1,,6327,2022-12-12 19
100300684,369585281,1,,4264,2022-12-12 14
100300684,339662628,1,,10392,2022-12-12 00
100300684,162784981,3,,6327,2022-12-12 15
100300684,272761763,1,,3528,2022-12-12 18
100300684,23511569,1,,5399,2022-12-12 12
100300684,316393884,3,,5894,2022-12-12 00
100300684,112899804,3,,2551,2022-12-12 08
100300684,252607435,3,,6344,2022-12-12 00
100300684,252607435,1,,6344,2022-12-12 00
100300684,339662628,1,,10392,2022-12-12 08
100300684,252607435,4,,6344,2022-12-12 00
100300684,219046936,4,,6344,2022-12-12 19
100300684,165385768,1,9rfpnum,6513,2022-12-12 18
100300684,287107229,1,,5399,2022-12-12 14
100300684,165385768,1,9rfphfg,6513,2022-12-12 18
100300684,127576709,3,,12863,2022-12-12 00
100300684,48616203,3,,6327,2022-12-12 00
100300684,153833100,1,,2656,2022-12-12 19
100300684,339662628,3,,10392,2022-12-12 00
100300684,19739171,1,,5027,2022-12-12 19
100300684,19739171,2,,5027,2022-12-12 19
100300684,127576709,1,9rfpntm,12863,2022-12-12 07
100300684,369585281,3,,4264,2022-12-12 11
100300684,337055547,1,,4269,2022-12-12 11
100300684,330748124,1,9rfpa4p,5399,2022-12-12 18
100300684,330748124,1,9rfphf1,5399,2022-12-12 18
100300684,199765987,3,,2551,2022-12-12 14
100300684,112899804,1,,2551,2022-12-12 08
100300684,239192660,1,,2551,2022-12-12 08
100300684,48616203,1,,6327,2022-12-12 00
100300684,219046936,3,,6344,2022-12-12 19
100300684,198541154,1,,7103,2022-12-12 19
100300684,330748124,1,9rfpnui,5399,2022-12-12 18
100300684,344483674,2,,9247,2022-12-12 19
100300684,211339985,1,,5027,2022-12-12 12
100300684,211339985,3,,5027,2022-12-12 12
100300684,211339985,1,,5027,2022-12-12 14
100300684,93841038,1,,4322,2022-12-12 08
100300684,48616203,4,,6327,2022-12-12 00
100300684,223037628,1,,10894,2022-12-12 19
100300684,25533899,1,,5894,2022-12-12 19
100300684,217768306,1,9rfpa4p,1863,2022-12-12 17
100300684,85716625,2,,5027,2022-12-12 12
100300684,46587285,1,,9247,2022-12-12 19
100300684,232325166,1,,1863,2022-12-12 15
100300684,153022499,1,,3502,2022-12-12 15
100300684,130451522,1,,6000,2022-12-12 11
100300684,71177922,3,,3662,2022-12-12 00
100300684,280564417,1,,12067,2022-12-12 15
100300684,280564417,3,,12067,2022-12-12 00
100300684,369585281,2,,4264,2022-12-12 14
100300684,280564417,4,,12067,2022-12-12 00
100300684,280564417,1,,12067,2022-12-12 00
100300684,219046936,1,,6344,2022-12-12 19
100300684,199765987,1,,2551,2022-12-12 08
100300684,71177922,4,,3662,2022-12-12 00
100300684,349463633,1,,5399,2022-12-12 11
100300684,71177922,1,,3662,2022-12-12 19
100300684,203833388,1,,4322,2022-12-12 08
100300684,337055547,3,,4269,2022-12-12 11
100300684,48616203,1,,6327,2022-12-12 06
100300684,74528346,1,,4640,2022-12-12 11
100300684,287107229,1,,5399,2022-12-12 12
100300684,211339985,2,,5027,2022-12-12 12
100300684,162784981,1,,6327,2022-12-12 15
100300684,369585281,1,,4264,2022-12-12 11
100300684,127576709,4,,12863,2022-12-12 00
100300684,316393884,1,,5894,2022-12-12 00
100300684,344483674,1,,9247,2022-12-12 19
100418662,237378735,1,,4520,2022-12-12 15
100418662,162496242,1,,2947,2022-12-12 23
100418662,235118698,4,,508,2022-12-12 17
100418662,209627919,1,9rgbkmh,552,2022-12-12 13
100418662,235118698,1,,508,2022-12-12 15
100418662,62014896,1,9rgbkm6,552,2022-12-12 13
100418662,165667810,1,,508,2022-12-12 17
100418662,235118698,2,,508,2022-12-12 15
100418662,209627919,1,9rgbkjw,552,2022-12-12 13
100418662,235118698,3,,508,2022-12-12 17
100418662,374580323,1,,2947,2022-12-12 23
100418662,180422787,1,9rgbkjq,552,2022-12-12 13
100418662,210167,1,,6226,2022-12-12 15
100418662,289125646,1,,4520,2022-12-12 15
100418662,216851090,1,,2947,2022-12-12 23
100418662,354924856,1,,508,2022-12-12 15
100418662,173413161,1,,4520,2022-12-12 15
100418662,238867250,1,,508,2022-12-12 15
100418662,364127756,1,,4520,2022-12-12 17
100418662,13356127,1,9rgbkjs,6344,2022-12-12 13
100418662,325324977,1,,508,2022-12-12 15
100418662,95844908,1,9rgbkj7,552,2022-12-12 13
100418662,235118698,1,,508,2022-12-12 17
100418662,180422787,1,9rgbkj2,552,2022-12-12 13
100418662,253936221,1,,2947,2022-12-12 23
100418662,59571805,1,,12328,2022-12-12 15
100418662,329266690,1,,508,2022-12-12 15
100418662,13356127,1,9rgbkjt,6344,2022-12-12 13
100441429,56285877,1,95f77sq,12375,2022-12-12 09
100441429,278824858,1,95f7rdu,12375,2022-12-12 09
100441429,6932328,1,95f77sr,12375,2022-12-12 09
100441429,139756538,1,95f77se,12375,2022-12-12 09
100441429,278824858,1,95f77sg,12375,2022-12-12 09
100441429,139756538,1,95f770r,12375,2022-12-12 09
100441429,56285877,1,95f77up,12375,2022-12-12 09
100441429,237209088,1,95f7rgp,895,2022-12-12 21
100441429,199924467,1,95f77sb,12375,2022-12-12 09
100441429,56285877,1,95f7705,12375,2022-12-12 09
100442521,127521760,1,,10533,2022-12-12 02
100442521,21755948,1,,805,2022-12-12 16
100442521,92026262,1,,10875,2022-12-12 00
100442521,337413296,1,,10392,2022-12-12 13
100442521,395146022,1,,12018,2022-12-12 03
100442521,25959288,1,,5027,2022-12-12 03
100442521,232679283,1,,10875,2022-12-12 13
100442521,6194136,1,,874,2022-12-12 16
100442521,62696256,1,,5399,2022-12-12 16
100442521,199455609,1,,874,2022-12-12 16
100442521,200499105,1,,874,2022-12-12 16
100442521,344997432,1,,874,2022-12-12 16
100442521,25959288,1,,5027,2022-12-12 01
100442521,348545811,1,,4954,2022-12-12 02
100442521,51769367,1,,874,2022-12-12 16
100442521,35397186,1,,874,2022-12-12 16
100475890,25493112,1,,1234,2022-12-12 01
100475890,182857472,1,,11564,2022-12-12 11
100475890,128802380,1,,14038,2022-12-12 00
100475890,228770981,1,,11564,2022-12-12 11
100475890,363016965,3,,11564,2022-12-12 11
100475890,180385259,4,,10984,2022-12-12 09
100475890,191960722,1,,1234,2022-12-12 01
100475890,203888640,1,,14038,2022-12-12 01
100475890,372865384,1,,9579,2022-12-12 19
100475890,102342930,3,,9516,2022-12-12 12
100475890,102342930,1,,9516,2022-12-12 01
100475890,349891206,1,,4999,2022-12-12 00
100475890,232522715,4,,5578,2022-12-12 01
100475890,284090252,1,,11564,2022-12-12 11
100475890,295192177,1,,11564,2022-12-12 11
100475890,282511045,1,,11564,2022-12-12 11
100475890,363016965,1,,11564,2022-12-12 11
100475890,223037628,1,,10894,2022-12-12 19
100475890,330122407,1,,2825,2022-12-12 01
100475890,62119809,1,,10894,2022-12-12 01
100475890,312309486,1,,1234,2022-12-12 01
100475890,57507243,4,,436,2022-12-12 01
100475890,7659025,1,,12261,2022-12-12 01
100475890,57507243,1,,436,2022-12-12 01
100475890,180385259,1,,10984,2022-12-12 09
100475890,232522715,1,,5578,2022-12-12 00
100475890,128802380,4,,14038,2022-12-12 10
100475890,128802380,1,,14038,2022-12-12 10
100475890,232522715,1,,5578,2022-12-12 01
100489195,56387453,1,99b99ca,3673,2022-12-12 07
100489195,56387453,1,99b99c2,3673,2022-12-12 07
100489195,56387453,1,99b99bn,3673,2022-12-12 07
100489195,56387453,1,99b99b7,3673,2022-12-12 07
100492933,368102685,1,,6420,2022-12-12 04
100492933,305089650,1,,2252,2022-12-12 04
100492933,142532099,1,,3662,2022-12-12 04
100492933,305715027,1,,6000,2022-12-12 04
100492933,47034047,1,,5646,2022-12-12 04
100498063,290710233,2,,5689,2022-12-12 14
100498063,170125366,1,,5399,2022-12-12 14
100498063,224476230,1,,14079,2022-12-12 08
100498063,397084066,1,,13230,2022-12-12 13
100498063,161675302,1,,14079,2022-12-12 08
100498063,222069881,1,,14079,2022-12-12 08
100498063,38063519,1,,5201,2022-12-12 08
100498063,397084066,2,,13230,2022-12-12 13
100498063,89481820,1,,5399,2022-12-12 14
100498063,253855774,1,,5894,2022-12-12 08
100498063,251483813,1,,14079,2022-12-12 08
100498063,225443747,1,,10533,2022-12-12 13
100498063,172569582,1,,14079,2022-12-12 08
100498063,332577182,1,,14079,2022-12-12 08
100498063,290710233,1,,5689,2022-12-12 14
100498063,266286879,1,,13230,2022-12-12 08
100498063,377482897,1,,11991,2022-12-12 08
100498063,154178221,1,,14079,2022-12-12 08
100498063,66296610,1,,14079,2022-12-12 14
100498063,349076152,1,,5232,2022-12-12 14
100498063,198651206,1,,5399,2022-12-12 14
100498063,224462794,1,,3763,2022-12-12 14
100498063,401990108,1,,5399,2022-12-12 14
100498063,146907026,1,,13230,2022-12-12 14
100555417,107876294,1,9hmqje9,4370,2022-12-12 19
100555417,71012398,1,9hmqjd9,10062,2022-12-12 23
100555417,263405602,4,,3099,2022-12-12 00
100555417,261694751,1,9hmqjd0,3381,2022-12-12 09
100555417,61502356,3,9hmqjle,5388,2022-12-12 19
100555417,289118715,1,9hmqjen,4540,2022-12-12 23
100555417,171343561,1,9hmqjes,6717,2022-12-12 23
100555417,345287122,1,9hmql91,9082,2022-12-12 14
100555417,358161660,1,,1722,2022-12-12 00
100555417,178312463,3,,284,2022-12-12 00
100555417,144142629,3,,7021,2022-12-12 00
100555417,219046936,1,9hmqjoj,6344,2022-12-12 09
100555417,144142629,4,,7021,2022-12-12 00
100555417,8837302,1,9hmqjle,6255,2022-12-12 23
100555417,209000498,1,,10720,2022-12-12 00
100555417,289118715,1,9hmqje2,4540,2022-12-12 23
100555417,175587045,1,9hmql46,9082,2022-12-12 14
100555417,22039834,1,9hmqjle,1159,2022-12-12 19
100555417,289118715,1,9hmqjlj,4540,2022-12-12 23
100555417,22263235,1,9hmqjle,7580,2022-12-12 09
100555417,358161660,3,,1722,2022-12-12 00
100555417,61502356,1,9hmqjld,5388,2022-12-12 23
100555417,142878053,1,9hmqjle,1863,2022-12-12 10
100555417,309246332,1,9hmqjle,1159,2022-12-12 19
100555417,357311951,1,9hmqjoe,1159,2022-12-12 23
100555417,263405602,1,,3099,2022-12-12 00
100555417,219046936,1,9hmqjd3,6344,2022-12-12 09
100555417,142878053,1,9hmqje7,1863,2022-12-12 10
100555417,282954027,3,,7296,2022-12-12 00
100555417,8837302,1,9hmqjd4,6255,2022-12-12 23
100555417,227108814,1,9hmqje0,8749,2022-12-12 09
100555417,41147266,1,9hmqjlj,1159,2022-12-12 23
100555417,119328570,1,9hmqjd4,1159,2022-12-12 23
100555417,394780792,3,,8749,2022-12-12 00
100555417,394780792,1,,8749,2022-12-12 00
100555417,22263235,1,9hmqjll,7580,2022-12-12 09
100555417,41147266,1,9hmqjll,1159,2022-12-12 23
100555417,309246332,1,9hmqjld,1159,2022-12-12 19
100555417,394780792,4,,8749,2022-12-12 00
100555417,126284349,1,,3472,2022-12-12 00
100555417,353780557,1,9hmqje2,1159,2022-12-12 23
100555417,41147266,3,9hmqje9,1159,2022-12-12 23
100555417,202732150,1,9hmqjev,6513,2022-12-12 23
100555417,375209925,1,9hmqjoa,12685,2022-12-12 23
100555417,107876294,1,9hmqjet,4370,2022-12-12 19
100555417,325614376,1,,3472,2022-12-12 00
100555417,202732150,1,9hmqjeu,6513,2022-12-12 23
100555417,153247482,1,9hmqjlm,1159,2022-12-12 19
100555417,267402759,1,9hmqje1,1159,2022-12-12 23
100555417,175587045,1,9hmql4t,9082,2022-12-12 14
100555417,171343561,1,9hmqjd0,6717,2022-12-12 23
100555417,332433973,1,9hmqjoj,1159,2022-12-12 19
100555417,79902685,4,,284,2022-12-12 00
100555417,282523788,4,,3099,2022-12-12 00
100555417,107876294,1,,4370,2022-12-12 00
100555417,287206603,1,9hmqjdc,1159,2022-12-12 23
100555417,15877808,3,,1722,2022-12-12 00
100555417,304774707,1,,4251,2022-12-12 00
100555417,86813946,1,,10984,2022-12-12 00
100555417,292574536,1,9hmqjld,1159,2022-12-12 23
100555417,69274697,1,,8480,2022-12-12 00
100555417,267402759,1,9hmqjoe,1159,2022-12-12 23
100555417,282954027,1,,7296,2022-12-12 00
100555417,41147266,1,9hmqjod,1159,2022-12-12 23
100555417,351359716,4,,10984,2022-12-12 00
100555417,387494076,1,,5399,2022-12-12 00
100555417,287206603,1,9hmqjlm,1159,2022-12-12 23
100555417,41147266,1,9hmqjen,1159,2022-12-12 23
100555417,351359716,1,9hmqjeu,10984,2022-12-12 19
100555417,351359716,1,9hmqje7,10984,2022-12-12 19
100555417,195084201,1,,12441,2022-12-12 00
100555417,261694751,1,9hmqjol,3381,2022-12-12 09
100555417,26292212,1,9hmqjlg,6977,2022-12-12 23
100555417,357311951,1,9hmqjod,1159,2022-12-12 23
100555417,29168230,1,,12024,2022-12-12 00
100555417,263405602,3,,3099,2022-12-12 00
100555417,351359716,3,,10984,2022-12-12 00
100555417,373423919,1,9hmqjd9,1159,2022-12-12 23
100555417,267402759,1,9hmqjd7,1159,2022-12-12 23
100555417,119328570,1,9hmqjlg,1159,2022-12-12 23
100555417,9571734,3,9hmqjoo,1159,2022-12-12 23
100555417,15877808,1,,1722,2022-12-12 00
100555417,289118715,1,9hmqjd2,4540,2022-12-12 23
100555417,351359716,1,,10984,2022-12-12 00
100555417,230438042,1,,10620,2022-12-12 00
100555417,364847345,1,,11279,2022-12-12 00
100555417,373423919,1,9hmqjlj,1159,2022-12-12 23
100555417,292574536,1,9hmqjd7,1159,2022-12-12 23
100555417,190441064,1,9hmqjof,1159,2022-12-12 23
100555417,22039834,1,9hmqjeq,1159,2022-12-12 19
100555417,9571734,1,9hmqjer,1159,2022-12-12 23
100555417,61502356,1,9hmqjd0,5388,2022-12-12 23
100555417,353780557,1,9hmqjlj,1159,2022-12-12 23
100555417,71012398,1,9hmqjla,10062,2022-12-12 23
100555417,71012398,1,,10062,2022-12-12 00
100555417,41147266,1,9hmqjec,1159,2022-12-12 23
100555417,9571734,1,9hmqjdu,1159,2022-12-12 23
100555417,153247482,1,9hmqjof,1159,2022-12-12 19
100555417,299360687,3,,3099,2022-12-12 00
100555417,144142629,1,,7021,2022-12-12 00
100555417,375209925,1,9hmqjd9,12685,2022-12-12 23
100555417,178312463,1,,284,2022-12-12 00
100555417,79902685,3,,284,2022-12-12 00
100555417,79902685,1,,284,2022-12-12 00
100555417,171343561,1,,6717,2022-12-12 00
100584796,140011264,1,9ri3mo9,7606,2022-12-12 19
100584796,152025278,1,9ri3mjg,5271,2022-12-12 19
100584796,34243319,1,9ri3mjv,508,2022-12-12 19
100584796,152025278,1,9ri3mjn,5271,2022-12-12 19
100584796,344624294,1,9ri3mig,6226,2022-12-12 19
100584796,344624294,1,9ri3mjb,6226,2022-12-12 19
100584796,34243319,1,9ri3ml0,508,2022-12-12 19
100584796,344624294,1,9ri3mj1,6226,2022-12-12 19
100584796,344624294,1,9ri3mmm,6226,2022-12-12 19
100584796,403489096,1,9ri3mmi,856,2022-12-12 19
100584796,140011264,1,9ri3mme,7606,2022-12-12 19
100584796,403489096,1,9ri3mm7,856,2022-12-12 19
100586848,25227965,1,951wblc,12147,2022-12-12 08
100586848,288428421,1,951wbo4,9576,2022-12-12 19
100586848,210370298,1,951wbot,9576,2022-12-12 16
100586848,168977068,2,951wboh,4080,2022-12-12 16
100586848,370386988,1,951iips,7344,2022-12-12 19
100586848,113530265,1,951iip9,3628,2022-12-12 22
100586848,377198732,1,951iipr,9576,2022-12-12 18
100586848,113530265,1,951iipa,3628,2022-12-12 22
100586848,288428421,1,951iipr,9576,2022-12-12 19
100586848,168977068,1,951wbml,4080,2022-12-12 08
100586848,122953940,1,951iip9,3979,2022-12-12 19
100586848,134724871,1,951wboq,10930,2022-12-12 16
100586848,134724871,1,951wbjd,10930,2022-12-12 16
100586848,134724871,2,951wbos,10930,2022-12-12 16
100586848,370386988,1,951wboq,7344,2022-12-12 19
100586848,210370298,1,951wbow,9576,2022-12-12 16
100586848,210370298,1,951wbml,9576,2022-12-12 16
100586848,1136108,1,951iip7,12147,2022-12-12 14
100586848,367721858,1,951wbor,11552,2022-12-12 17
100586848,377198732,1,951wbos,9576,2022-12-12 18
100586848,108527526,1,951iipl,12147,2022-12-12 13
100586848,377198732,1,951wbo6,9576,2022-12-12 18
100586848,305921640,1,951iipj,12147,2022-12-12 14
100586848,142298383,2,951wbmo,1253,2022-12-12 08
100586848,108527526,1,951iipb,12147,2022-12-12 13
100586848,142298383,4,951wblb,1253,2022-12-12 08
100586848,182146393,1,951iipr,5027,2022-12-12 16
100586848,45195730,1,951wbos,9576,2022-12-12 16
100586848,210370298,1,951wbmo,9576,2022-12-12 15
100586848,168977068,1,951wbot,4080,2022-12-12 16
100586848,108527526,1,951iipp,12147,2022-12-12 13
100586848,33846695,1,951iipi,5329,2022-12-12 08
100586848,134724871,1,951wbje,10930,2022-12-12 16
100586848,1136108,1,951iiph,12147,2022-12-12 14
100586848,182146393,2,951wbo2,5027,2022-12-12 16
100586848,210370298,1,951wbor,9576,2022-12-12 15
100586848,33846695,1,951wblt,5329,2022-12-12 08
100586848,120993978,1,951iipw,12147,2022-12-12 08
100586848,54296255,1,951wbo6,5027,2022-12-12 18
100586848,25227965,1,951wbo0,12147,2022-12-12 08
100586848,305540099,1,951wbop,6000,2022-12-12 19
100586848,288428421,1,951wbo0,9576,2022-12-12 19
100586848,120993978,1,951iipp,12147,2022-12-12 08
100586848,398590002,1,951iipr,12147,2022-12-12 16
100586848,210370298,1,951wblt,9576,2022-12-12 15
100586848,120993978,1,951wbov,12147,2022-12-12 08
100586848,33846695,1,951wbjf,5329,2022-12-12 08
100586848,122953940,1,951iip3,3979,2022-12-12 19
100586848,182146393,1,951wbor,5027,2022-12-12 16
100586848,210370298,1,951iipi,9576,2022-12-12 15
100586848,33846695,1,951wbln,5329,2022-12-12 08
100586848,79962930,1,951wbov,9576,2022-12-12 19
100586848,398590002,1,951wbou,12147,2022-12-12 16
100586848,1136108,1,951wbo9,12147,2022-12-12 14
100586848,367721858,1,951wbl2,11552,2022-12-12 17
100586848,273869645,1,951wbou,11279,2022-12-12 19
100586848,142298383,1,951wbmg,1253,2022-12-12 08
100586848,377198732,1,951wblt,9576,2022-12-12 18
100586848,360353994,1,951wbmo,5027,2022-12-12 18
100586848,120993978,1,951wbo3,12147,2022-12-12 08
100586848,359449311,1,951iipr,9576,2022-12-12 15
100586848,273869645,1,951ii9m,11279,2022-12-12 19
100586848,114260149,1,951iip4,2610,2022-12-12 19
100586848,359449311,1,951wbmd,9576,2022-12-12 15
100586848,25227965,1,951wbl7,12147,2022-12-12 08
100586848,134724871,1,951iip4,10930,2022-12-12 16
100586848,25227965,1,951iip5,12147,2022-12-12 08
100586848,142298383,1,951iipr,1253,2022-12-12 08
100586848,25227965,1,951wbjf,12147,2022-12-12 08
100586848,120993978,1,951wbop,12147,2022-12-12 08
100586848,142298383,1,951wbou,1253,2022-12-12 08
100586848,319306405,1,951wbop,5027,2022-12-12 12
100586848,232766297,1,951wbo5,1308,2022-12-12 16
100586848,210370298,2,951wbow,9576,2022-12-12 15
100586848,288428421,1,951wbop,9576,2022-12-12 19
100586848,210370298,1,951wbob,9576,2022-12-12 16
100586848,114260149,1,951iipv,2610,2022-12-12 19
100586848,403621211,1,951wbos,10930,2022-12-12 14
100586848,403621211,1,951wbo7,10930,2022-12-12 14
100586848,207387508,1,951wbl2,5276,2022-12-12 17
100586848,133116032,1,951wbob,9576,2022-12-12 15
100586848,305540099,1,951iipk,6000,2022-12-12 19
100586848,168977068,1,951wbou,4080,2022-12-12 08
100605,303681954,1,,4605,2022-12-12 09
100605,339375667,1,,4605,2022-12-12 09
100605,366680103,1,,11652,2022-12-12 03
100605,87311547,4,,3783,2022-12-12 03
100605,388643851,1,,4721,2022-12-12 03
100605,129700798,1,,8583,2022-12-12 09
100605,325797547,1,,6264,2022-12-12 09
100605,347125586,4,,3783,2022-12-12 03
100605,387921304,1,,11339,2022-12-12 03
100605,50506370,1,,4116,2022-12-12 03
100605,97524488,1,,8583,2022-12-12 09
100605,214234651,1,,8583,2022-12-12 09
100605,169518976,1,,8583,2022-12-12 09
100605,135871925,1,,8583,2022-12-12 09
100605,337505019,1,,3783,2022-12-12 03
100605,148679802,4,,3783,2022-12-12 03
100605,148679802,1,,3783,2022-12-12 03
100605,158697036,1,,4320,2022-12-12 03
100605,189108712,1,,4320,2022-12-12 03
100605,372441651,1,,11652,2022-12-12 03
100605,372187035,4,,215,2022-12-12 03
100605,286483694,1,,11652,2022-12-12 03
100605,148493200,1,,4605,2022-12-12 09
100605,151724138,1,,3628,2022-12-12 03
100605,289836054,1,,8095,2022-12-12 03
100605,140000278,1,,893,2022-12-12 09
100605,32154472,1,,8583,2022-12-12 09
100605,137216339,1,,8095,2022-12-12 03
100605,329859410,1,,8583,2022-12-12 09
100605,238813039,1,,215,2022-12-12 03
100605,288884467,1,,10242,2022-12-12 03
100605,327745876,1,,8583,2022-12-12 09
100605,390022135,1,,11455,2022-12-12 03
100605,347125586,1,,3783,2022-12-12 03
100605,372187035,1,,215,2022-12-12 09
100605,229486447,1,,11652,2022-12-12 03
100605,390022135,4,,11455,2022-12-12 03
100605,101262445,1,,8583,2022-12-12 09
100605,372187035,1,,215,2022-12-12 03
100605,140000278,1,,893,2022-12-12 03
100605,140000278,4,,893,2022-12-12 03
100605,87311547,1,,3783,2022-12-12 03
100605,95768751,1,,10567,2022-12-12 03
100640791,222829764,1,95rra15,7103,2022-12-12 12
100640791,247509251,3,,5271,2022-12-12 08
100640791,95841205,1,95rra1c,5271,2022-12-12 12
100640791,222829764,1,95rra01,7103,2022-12-12 12
100640791,140170464,1,95rra0g,3252,2022-12-12 13
100640791,6234382,1,,7103,2022-12-12 08
100640791,76961448,1,,5271,2022-12-12 16
100640791,95841205,1,95rra0g,5271,2022-12-12 12
100640791,181072054,1,95rra1h,9516,2022-12-12 12
100640791,93441715,1,95rra11,5271,2022-12-12 12
100640791,67500799,1,95rra2q,4264,2022-12-12 12
100640791,140170464,1,95rra00,3252,2022-12-12 12
100640791,241248344,3,95rra2i,989,2022-12-12 08
100640791,356314706,1,95rra15,9247,2022-12-12 12
100640791,67500799,1,95rra0e,4264,2022-12-12 13
100640791,67500799,4,95rra01,4264,2022-12-12 13
100640791,67500799,1,95rra17,4264,2022-12-12 13
100640791,201753701,1,95rra26,5271,2022-12-12 12
100640791,201753701,1,95rra25,5271,2022-12-12 12
100640791,107610729,1,95rra01,10984,2022-12-12 12
100640791,93441715,1,95rra2r,5271,2022-12-12 12
100640791,140170464,1,95rra26,3252,2022-12-12 13
100640791,365010793,3,95rra1s,7103,2022-12-12 08
100640791,29901697,1,,3252,2022-12-12 12
100640791,61375612,1,,7103,2022-12-12 08
100640791,276269657,1,95rra24,10984,2022-12-12 12
100640791,181072054,1,95rra24,9516,2022-12-12 12
100640791,140170464,1,95rra17,3252,2022-12-12 12
100640791,93441715,1,95rra1s,5271,2022-12-12 12
100640791,295704918,1,,5271,2022-12-12 09
100640791,251076489,1,,989,2022-12-12 12
100640791,349446646,3,,5271,2022-12-12 16
100640791,194075189,3,95rra0d,7103,2022-12-12 08
100640791,103775904,1,,5271,2022-12-12 12
100640791,67500799,1,95rra1b,4264,2022-12-12 13
100640791,295704918,1,,5271,2022-12-12 08
100640791,356314706,1,,9247,2022-12-12 16
100640791,13193641,3,,11904,2022-12-12 16
100640791,107610729,1,95rra14,10984,2022-12-12 12
100640791,7907683,1,,5271,2022-12-12 12
100640791,67500799,1,95rra1h,4264,2022-12-12 13
100640791,247509251,1,,5271,2022-12-12 08
100640791,276269657,1,95rra0a,10984,2022-12-12 12
100640791,270667580,3,,9516,2022-12-12 16
100640791,372663596,3,95rra2q,8771,2022-12-12 08
100640791,6234382,1,95rra1v,7103,2022-12-12 08
100640791,138509577,1,,10901,2022-12-12 12
100640791,356314706,1,95rra1t,9247,2022-12-12 12
100640791,85586992,3,,7103,2022-12-12 16
100640791,276269657,1,95rra11,10984,2022-12-12 12
100640791,297085087,1,,9516,2022-12-12 12
100640791,276269657,1,95rra16,10984,2022-12-12 12
100640791,67500799,1,95rra01,4264,2022-12-12 12
100640791,212013610,1,,9516,2022-12-12 16
100640791,67500799,1,95rra0n,4264,2022-12-12 13
100640791,57496244,3,,7103,2022-12-12 16
100673077,5705947,1,,2284,2022-12-12 23
100673077,394848521,1,,6648,2022-12-12 23
